serid,type,time
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-FpAreaCheck,0.00388
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-FpAreaCheck,0.00044
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,Detection-2ModelPredict,201.39566
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-NoduleSegmentation,16.31257
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,Detection-2ModelGetPbb,1.70425
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,Detection-Concat,0.00018
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-DensityClassification,2.49258
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,PostProcess-MaliClassification,6.04882
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-FissurePreproc,1.25492
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,Detection-Dbscan,6.95409
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,Detection-Relocate,0.00173
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Preprocess-Cpp,26.91827
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-FissureSegmentation-SlidingWindow,16.80218
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-AirwayModel,0.63678
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00039
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00061
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00054
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,1.00158
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00038
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungLeaf-FissureSegmentation-PatchPrediction,46.84925
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungLeaf-FissureSegmentation-MergeResult,0.06643
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungLeaf-FissureSegmentation,1.29582
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00245
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00038
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Preprocess-Python,33.32771
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00049
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungLeaf-PostProcessingAndDetection,18.37403
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungSeg-StageOneLungSegPrediction,0.08317
1.3.12.2.1107.5.1.4.98842.30000018102923341233300299666,LungSeg-LungSegPrediction,0.02763
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-GeneratePatches,11.92563
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-SplitPatches,0.00016
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00068
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,Detection-2ModelPredict,200.62281
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-FissureSegmentation-PatchPrediction,50.52905
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,Detection-2ModelGetPbb,1.49303
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,Detection-Concat,0.00015
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-FissureSegmentation-MergeResult,0.08083
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-FissureSegmentation,1.25492
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00207
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00047
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungLeaf-PostProcessingAndDetection,19.50239
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungSeg-StageOneLungSegPrediction,0.05937
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300460,LungSeg-LungSegPrediction,0.02346
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00063
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00135
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Preprocess-Cpp,32.64311
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-NoduleSegmentation,58.76578
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-DensityClassification,12.73508
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,PostProcess-MaliClassification,16.36059
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-FissurePreproc,1.99737
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,Detection-2ModelPredict,152.25699
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,Detection-2ModelGetPbb,1.23405
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,Detection-Concat,0.00013
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,Detection-2ModelPredict,224.56854
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,Detection-Dbscan,3.80137
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,Detection-Relocate,0.00159
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Preprocess-Python,23.39363
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,Detection-2ModelGetPbb,1.69575
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,Detection-Concat,0.00021
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-AirwayModel,0.37031
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-FpAreaCheck,0.00045
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-FissureSegmentation-SlidingWindow,19.30939
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,Detection-2ModelPredict,202.83492
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,Detection-2ModelGetPbb,1.70787
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,Detection-Concat,0.00020
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-FpAreaCheck,0.00064
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,Detection-Dbscan,4.70316
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,Detection-Relocate,0.00089
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-GeneratePatches,14.47038
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-FpAreaCheck,0.00061
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-AirwayModel,0.35814
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-FpAreaCheck,0.00044
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-SplitPatches,0.00027
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-NoduleSegmentation,9.08378
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-DensityClassification,0.76862
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,PostProcess-MaliClassification,3.19950
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-FissurePreproc,1.29214
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-FpAreaCheck,0.00056
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Preprocess-Cpp,36.86930
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,Detection-Dbscan,48.35175
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,Detection-Relocate,0.00702
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-FpAreaCheck,0.00062
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-NoduleSegmentation,8.61843
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-DensityClassification,0.77775
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,PostProcess-MaliClassification,2.57315
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-FissurePreproc,1.75677
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-FissureSegmentation-SlidingWindow,15.85152
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-FissureSegmentation-PatchPrediction,26.63705
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-FissureSegmentation-MergeResult,0.08861
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-FissureSegmentation,1.99737
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-FissureSegmentation-SlidingWindow,17.56104
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Preprocess-Python,27.96930
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-AirwayModel,1.40532
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00067
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-GeneratePatches,12.06908
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00315
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-SplitPatches,0.00023
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungLeaf-PostProcessingAndDetection,23.50550
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungSeg-StageOneLungSegPrediction,0.14636
1.3.12.2.1107.5.1.4.98842.30000018102923341233300300278,LungSeg-LungSegPrediction,0.09559
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00064
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-FissureSegmentation-PatchPrediction,27.71172
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00036
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-FissureSegmentation-MergeResult,0.05645
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-FissureSegmentation,1.29214
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00049
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-2ModelPredict,144.09804
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-2ModelGetPbb,1.82971
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-Concat,0.00019
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,1.00160
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungLeaf-PostProcessingAndDetection,16.96996
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungSeg-StageOneLungSegPrediction,0.07166
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302136,LungSeg-LungSegPrediction,0.02011
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-FissureSegmentation-PatchPrediction,33.63770
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00069
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-FissureSegmentation-MergeResult,0.05917
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-FissureSegmentation,1.75677
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.01358
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-Dbscan,18.84082
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,Detection-Relocate,0.00122
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00232
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,Detection-Dbscan,47.28639
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,Detection-Relocate,0.00292
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-AirwayModel,0.48195
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00047
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00047
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,1.00175
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00054
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00056
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungLeaf-PostProcessingAndDetection,23.90810
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungSeg-StageOneLungSegPrediction,0.06427
1.3.12.2.1107.5.1.4.98842.30000018102923341233300301964,LungSeg-LungSegPrediction,0.01175
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00040
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00226
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-AirwayModel,0.51680
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00088
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305278,Preprocess-Cpp,33.30319
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00574
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00043
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00037
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00239
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00312
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00145
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00071
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00049
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-NoduleSegmentation,12.80442
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-DensityClassification,3.39490
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,PostProcess-MaliClassification,5.27181
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00049
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,LungLeaf-FissurePreproc,1.95342
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00055
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00342
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-2ModelPredict,112.80132
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-2ModelGetPbb,1.77860
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-Concat,0.00021
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,1.00173
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00058
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00101
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305278,Preprocess-Python,24.31960
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305278,Detection-PrepareLoader,0.00007
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00054
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00075
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,1.00183
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00236
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-Dbscan,5.33877
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,Detection-Relocate,0.00142
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00059
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305694,Preprocess-Cpp,36.14257
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305278,Detection-GeneratePatches,10.70729
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.98842.30000018102923341233300305278,Detection-SplitPatches,0.00020
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00053
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-2ModelPredict,88.99203
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-2ModelGetPbb,1.41392
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-Concat,0.00025
1.3.12.2.1107.5.1.4.98842.30000018102923341233300302596,LungLeaf-FissureSegmentation-SlidingWindow,25.92026
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00212
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-AirwayModel,0.26161
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00065
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00053
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00242
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00060
1.3.12.2.1107.5.1.4.98842.30000018102923341233300306323,Preprocess-Cpp,31.35434
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-FpAreaCheck,0.00216
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00045
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-Dbscan,4.78710
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,Detection-Relocate,0.00159
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,0.00229
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-FpAreaCheck,1.00427
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00059
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303234,PostProcess-FpAreaCheck,0.00061
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077894,PostProcess-FpAreaCheck,1.00177
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,PostProcess-AirwayModel,0.47691
1.3.12.2.1107.5.1.4.98842.30000018102923341233300303994,PostProcess-FpAreaCheck,0.00052
1.3.12.2.1107.5.1.4.67176.30000018110900112933800077589,PostProcess-FpAreaCheck,0.00783
