serid,type,time
1.2.156.112605.14038013507639.20180707020630.3.5688.20,PostProcess-DensityClassification,0.03120
1.2.156.112605.14038013507639.20180707020630.3.5688.20,PostProcess-MaliClassification,1.87144
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungLeaf-FissurePreproc,0.48834
1.2.156.112605.14038013507639.20180707015812.3.5688.7,LungLeaf-PostProcessingAndDetection,10.67220
1.2.156.112605.14038013507639.20180707015812.3.5688.7,LungLeaf-PositionPrediction,0.00031
1.2.156.112605.14038013507639.20180707020103.3.5688.9,PostProcess-fpAreaCheck,0.00230
1.2.156.112605.14038013507639.20180707020103.3.5688.9,PostProcess-NoduleSegmentation,5.49822
1.2.156.112605.14038013507639.20180707020103.3.5688.9,PostProcess-DensityClassification,0.18890
1.2.156.112605.14038013507639.20180707020103.3.5688.9,PostProcess-MaliClassification,3.77538
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungLeaf-FissurePreproc,0.47070
1.2.156.112605.14038013507639.20180707015812.3.5688.7,LungSeg-LungSegPrediction-StageOne,0.19335
1.2.156.112605.14038013507639.20180707015812.3.5688.7,LungSeg-LungSegPrediction,0.64038
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungLeaf-FissureSegmentation-SlidingWindow,12.00734
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungLeaf-FissureSegmentation-SlidingWindow,14.22642
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungLeaf-FissureSegmentation-PatchPrediction,6.06517
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungLeaf-FissureSegmentation-MergeResult,0.04815
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungLeaf-FissureSegmentation,22.81229
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungLeaf-FissureSegmentation-PatchPrediction,5.28653
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungLeaf-FissureSegmentation-MergeResult,0.04059
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungLeaf-FissureSegmentation,24.71121
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungSeg-LungSegPrediction-StageOne,0.08954
1.2.156.112605.14038013507639.20180707020103.3.5688.9,LungSeg-LungSegPrediction,0.39525
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungSeg-LungSegPrediction-StageOne,0.18926
1.2.156.112605.14038013507639.20180707020630.3.5688.20,LungSeg-LungSegPrediction,0.46406
1.2.156.112605.14038013507639.20180707022822.3.5688.13,Preprocess-Cpp,10.90066
1.2.156.112605.14038013507639.20180707022822.3.5688.13,Preprocess-Python,0.00010
1.2.156.112605.14038013507639.20180707022700.3.5688.7,Preprocess-Cpp,11.11820
1.2.156.112605.14038013507639.20180707022700.3.5688.7,Preprocess-Python,0.00012
1.2.156.112605.14038013507639.20180708053937.3.6000.2,Preprocess-Cpp,10.86845
1.2.156.112605.14038013507639.20180708053937.3.6000.2,Preprocess-Python,0.00015
1.2.156.112605.14038013507639.20180708052131.3.6000.1,Preprocess-Cpp,12.25299
1.2.156.112605.14038013507639.20180708052131.3.6000.1,Preprocess-Python,0.00011
1.2.156.112605.14038013507639.20180707022700.3.5688.7,PostProcess-AirwayModel,0.27837
1.2.156.112605.14038013507639.20180707022822.3.5688.13,PostProcess-AirwayModel,0.10648
1.2.156.112605.14038013507639.20180708053937.3.6000.2,PostProcess-AirwayModel,0.11812
1.2.156.112605.14038013507639.20180708052131.3.6000.1,PostProcess-AirwayModel,0.11953
1.2.156.112605.14038013507639.20180707022700.3.5688.7,PostProcess-fpAreaCheck,0.00076
1.2.156.112605.14038013507639.20180707022700.3.5688.7,PostProcess-NoduleSegmentation,1.98365
1.2.156.112605.14038013507639.20180707022700.3.5688.7,PostProcess-DensityClassification,0.07467
1.2.156.112605.14038013507639.20180707022700.3.5688.7,PostProcess-MaliClassification,1.15762
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungLeaf-FissurePreproc,0.59310
1.2.156.112605.14038013507639.20180707022822.3.5688.13,PostProcess-fpAreaCheck,0.00064
1.2.156.112605.14038013507639.20180707022822.3.5688.13,PostProcess-NoduleSegmentation,4.45763
1.2.156.112605.14038013507639.20180707022822.3.5688.13,PostProcess-DensityClassification,0.01952
1.2.156.112605.14038013507639.20180707022822.3.5688.13,PostProcess-MaliClassification,0.99163
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungLeaf-FissurePreproc,0.52275
1.2.156.112605.14038013507639.20180708053937.3.6000.2,PostProcess-fpAreaCheck,0.00210
1.2.156.112605.14038013507639.20180708053937.3.6000.2,PostProcess-NoduleSegmentation,11.07224
1.2.156.112605.14038013507639.20180708053937.3.6000.2,PostProcess-DensityClassification,0.16675
1.2.156.112605.14038013507639.20180708053937.3.6000.2,PostProcess-MaliClassification,2.77520
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungLeaf-FissurePreproc,0.70993
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungLeaf-FissureSegmentation-SlidingWindow,14.72955
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungLeaf-FissureSegmentation-SlidingWindow,14.35221
1.2.156.112605.14038005439736.20171028002159.3.5812.6,PostProcess-fpAreaCheck,0.00954
1.2.156.112605.14038005439736.20171028002159.3.5812.6,PostProcess-NoduleSegmentation,794.08915
1.2.156.112605.14038005439736.20171028002159.3.5812.6,PostProcess-DensityClassification,4.05864
1.2.156.112605.14038005439736.20171028002159.3.5812.6,PostProcess-MaliClassification,15.43535
1.2.156.112605.14038013507639.20180708052131.3.6000.1,PostProcess-fpAreaCheck,0.00276
1.2.156.112605.14038013507639.20180708052131.3.6000.1,PostProcess-NoduleSegmentation,18.02226
1.2.156.112605.14038013507639.20180708052131.3.6000.1,PostProcess-DensityClassification,0.11545
1.2.156.112605.14038013507639.20180708052131.3.6000.1,PostProcess-MaliClassification,3.44351
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungLeaf-FissurePreproc,0.75751
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-FissurePreproc,6.47716
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungLeaf-FissureSegmentation-PatchPrediction,5.14971
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungLeaf-FissureSegmentation-MergeResult,0.05802
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungLeaf-FissureSegmentation,25.53063
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungLeaf-FissureSegmentation-PatchPrediction,4.09997
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungLeaf-FissureSegmentation-MergeResult,0.04495
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungLeaf-FissureSegmentation,24.21376
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungLeaf-FissureSegmentation-SlidingWindow,15.48668
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungSeg-LungSegPrediction-StageOne,0.05501
1.2.156.112605.14038013507639.20180707022700.3.5688.7,LungSeg-LungSegPrediction,0.37866
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungSeg-LungSegPrediction-StageOne,0.04122
1.2.156.112605.14038013507639.20180707022822.3.5688.13,LungSeg-LungSegPrediction,0.31546
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungLeaf-FissureSegmentation-PatchPrediction,3.90487
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungLeaf-FissureSegmentation-MergeResult,0.03060
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungLeaf-FissureSegmentation,24.59177
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungLeaf-FissureSegmentation-SlidingWindow,16.79503
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-FissureSegmentation-SlidingWindow,16.82128
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungSeg-LungSegPrediction-StageOne,0.10475
1.2.156.112605.14038013507639.20180708053937.3.6000.2,LungSeg-LungSegPrediction,0.31418
1.2.156.112605.14038013507639.20180708052711.3.6000.1,Preprocess-Cpp,8.27903
1.2.156.112605.14038013507639.20180708052711.3.6000.1,Preprocess-Python,0.00009
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungLeaf-FissureSegmentation-PatchPrediction,5.85239
1.2.840.113704.1.111.10268.1530945451.7,Preprocess-Cpp,11.13945
1.2.840.113704.1.111.10268.1530945451.7,Preprocess-Python,0.00018
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungLeaf-FissureSegmentation-MergeResult,0.04805
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungLeaf-FissureSegmentation,28.96057
1.2.156.112605.14038013507639.20180708052711.3.6000.1,PostProcess-AirwayModel,0.07611
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-FissureSegmentation-PatchPrediction,6.94725
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-FissureSegmentation-MergeResult,0.04674
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-FissureSegmentation,30.86405
1.2.840.113704.1.111.10268.1530945451.7,PostProcess-AirwayModel,0.11014
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungSeg-LungSegPrediction-StageOne,0.07908
1.2.156.112605.14038013507639.20180708052131.3.6000.1,LungSeg-LungSegPrediction,0.42995
1.2.156.112605.14038013507639.20180708052711.3.6000.1,PostProcess-fpAreaCheck,0.00176
1.2.156.112605.14038013507639.20180708052711.3.6000.1,PostProcess-NoduleSegmentation,7.35441
1.2.156.112605.14038013507639.20180708052711.3.6000.1,PostProcess-DensityClassification,0.19123
1.2.156.112605.14038013507639.20180708052711.3.6000.1,PostProcess-MaliClassification,2.78120
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungLeaf-FissurePreproc,0.39634
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-PostProcessingAndDetection,16.86000
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungLeaf-PositionPrediction,1.00054
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungSeg-LungSegPrediction-StageOne,0.25440
1.2.156.112605.14038005439736.20171028002159.3.5812.6,LungSeg-LungSegPrediction,0.80092
1.2.840.113704.1.111.10268.1530945451.7,PostProcess-fpAreaCheck,0.00451
1.2.840.113704.1.111.10268.1530945451.7,PostProcess-NoduleSegmentation,12.32032
1.2.840.113704.1.111.10268.1530945451.7,PostProcess-DensityClassification,0.12025
1.2.840.113704.1.111.10268.1530945451.7,PostProcess-MaliClassification,6.83863
1.2.840.113704.1.111.10268.1530945451.7,LungLeaf-FissurePreproc,0.30236
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungLeaf-FissureSegmentation-SlidingWindow,11.54438
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungLeaf-FissureSegmentation-PatchPrediction,2.50437
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungLeaf-FissureSegmentation-MergeResult,0.02230
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungLeaf-FissureSegmentation,18.84928
1.2.840.113704.1.111.10268.1530945451.7,LungLeaf-FissureSegmentation-SlidingWindow,8.71860
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungSeg-LungSegPrediction-StageOne,0.07047
1.2.156.112605.14038013507639.20180708052711.3.6000.1,LungSeg-LungSegPrediction,0.33963
1.2.840.113704.1.111.10268.1530945451.7,LungLeaf-FissureSegmentation-PatchPrediction,4.23790
1.2.840.113704.1.111.10268.1530945451.7,LungLeaf-FissureSegmentation-MergeResult,0.03556
1.2.840.113704.1.111.10268.1530945451.7,LungLeaf-FissureSegmentation,17.17791
1.2.840.113704.1.111.10268.1530945451.7,LungSeg-LungSegPrediction-StageOne,0.13481
1.2.840.113704.1.111.10268.1530945451.7,LungSeg-LungSegPrediction,0.43209
1.2.840.113704.1.111.11388.1528973894.13,Preprocess-Cpp,8.59860
1.2.840.113704.1.111.11388.1528973894.13,Preprocess-Python,0.00009
1.2.840.113704.1.111.10348.1530943718.7,Preprocess-Cpp,9.24347
1.2.840.113704.1.111.10348.1530943718.7,Preprocess-Python,0.00009
1.2.840.113704.1.111.11388.1528973894.13,PostProcess-AirwayModel,0.09801
1.2.840.113704.1.111.10348.1530943718.7,PostProcess-AirwayModel,0.08173
1.2.840.113704.1.111.10348.1530943718.7,PostProcess-fpAreaCheck,0.00133
1.2.840.113704.1.111.10348.1530943718.7,PostProcess-NoduleSegmentation,4.41334
1.2.840.113704.1.111.10348.1530943718.7,PostProcess-DensityClassification,0.08309
1.2.840.113704.1.111.10348.1530943718.7,PostProcess-MaliClassification,2.20891
1.2.840.113704.1.111.10348.1530943718.7,LungLeaf-FissurePreproc,0.41372
1.2.840.113704.1.111.11388.1528973894.13,PostProcess-fpAreaCheck,0.00153
1.2.840.113704.1.111.11388.1528973894.13,PostProcess-NoduleSegmentation,6.73086
1.2.840.113704.1.111.11388.1528973894.13,PostProcess-DensityClassification,0.04733
1.2.840.113704.1.111.11388.1528973894.13,PostProcess-MaliClassification,2.33365
1.2.840.113704.1.111.11388.1528973894.13,LungLeaf-FissurePreproc,0.45713
1.2.840.113704.1.111.10348.1530943718.7,LungLeaf-FissureSegmentation-SlidingWindow,12.60708
1.2.840.113704.1.111.11388.1528973894.13,LungLeaf-FissureSegmentation-SlidingWindow,13.67255
1.2.840.113704.1.111.10348.1530943718.7,LungLeaf-FissureSegmentation-PatchPrediction,5.65527
1.2.840.113704.1.111.10348.1530943718.7,LungLeaf-FissureSegmentation-MergeResult,0.04311
1.2.840.113704.1.111.10348.1530943718.7,LungLeaf-FissureSegmentation,23.63332
1.2.840.113704.1.111.11388.1528973894.13,LungLeaf-FissureSegmentation-PatchPrediction,4.98458
1.2.840.113704.1.111.11388.1528973894.13,LungLeaf-FissureSegmentation-MergeResult,0.03408
1.2.840.113704.1.111.11388.1528973894.13,LungLeaf-FissureSegmentation,23.94984
1.2.840.113704.1.111.10348.1530943718.7,LungSeg-LungSegPrediction-StageOne,0.06308
1.2.840.113704.1.111.10348.1530943718.7,LungSeg-LungSegPrediction,0.33016
1.2.840.113704.1.111.11388.1528973894.13,LungSeg-LungSegPrediction-StageOne,0.06663
1.2.840.113704.1.111.11388.1528973894.13,LungSeg-LungSegPrediction,0.35389
1.2.840.113704.1.111.11576.1407728161.7,Preprocess-Cpp,34.40345
1.2.840.113704.1.111.11576.1407728161.7,Preprocess-Python,10.41852
1.2.840.113704.1.111.11576.1407728161.7,Detection-PrepareLoader,0.00005
1.2.840.113704.1.111.11576.1407728161.7,Detection-GeneratePatches,7.71086
1.2.840.113704.1.111.11576.1407728161.7,Detection-SplitPatches,0.00016
1.2.840.113704.1.111.11684.1530941063.13,Preprocess-Cpp,10.35416
1.2.840.113704.1.111.11684.1530941063.13,Preprocess-Python,0.00018
1.2.840.113704.1.111.2680.1529490768.7,Preprocess-Cpp,10.70983
1.2.840.113704.1.111.2680.1529490768.7,Preprocess-Python,0.00010
1.2.840.113704.1.111.3528.1529492907.13,Preprocess-Cpp,12.06142
1.2.840.113704.1.111.3528.1529492907.13,Preprocess-Python,0.00012
1.2.840.113704.1.111.3372.1530932430.13,Preprocess-Cpp,13.14654
1.2.840.113704.1.111.3372.1530932430.13,Preprocess-Python,0.00010
1.2.840.113704.1.111.11684.1530941063.13,PostProcess-AirwayModel,0.24373
1.2.840.113704.1.111.11684.1530941063.13,PostProcess-fpAreaCheck,0.00017
1.2.840.113704.1.111.11684.1530941063.13,PostProcess-NoduleSegmentation,0.37057
1.2.840.113704.1.111.11684.1530941063.13,PostProcess-DensityClassification,0.04841
1.2.840.113704.1.111.11684.1530941063.13,PostProcess-MaliClassification,0.24207
1.2.840.113704.1.111.11684.1530941063.13,LungLeaf-FissurePreproc,0.40041
1.2.840.113704.1.111.2680.1529490768.7,PostProcess-AirwayModel,0.29063
1.2.840.113704.1.111.2680.1529490768.7,PostProcess-fpAreaCheck,0.00058
1.2.840.113704.1.111.2680.1529490768.7,PostProcess-NoduleSegmentation,3.24338
1.2.840.113704.1.111.2680.1529490768.7,PostProcess-DensityClassification,0.22110
1.2.840.113704.1.111.2680.1529490768.7,PostProcess-MaliClassification,0.97461
1.2.840.113704.1.111.3372.1530932430.13,PostProcess-AirwayModel,0.18406
1.2.840.113704.1.111.2680.1529490768.7,LungLeaf-FissurePreproc,0.46723
1.2.840.113704.1.111.3528.1529492907.13,PostProcess-AirwayModel,0.17596
1.2.840.113704.1.111.11684.1530941063.13,LungLeaf-FissureSegmentation-SlidingWindow,11.34263
1.2.840.113704.1.111.2680.1529490768.7,LungLeaf-FissureSegmentation-SlidingWindow,12.14298
1.2.840.113704.1.111.11684.1530941063.13,LungLeaf-FissureSegmentation-PatchPrediction,7.84688
1.2.840.113704.1.111.11684.1530941063.13,LungLeaf-FissureSegmentation-MergeResult,0.02890
1.2.840.113704.1.111.11684.1530941063.13,LungLeaf-FissureSegmentation,23.04619
1.2.840.113704.1.111.3372.1530932430.13,PostProcess-fpAreaCheck,0.00243
1.2.840.113704.1.111.3372.1530932430.13,PostProcess-NoduleSegmentation,13.02074
1.2.840.113704.1.111.3372.1530932430.13,PostProcess-DensityClassification,0.89690
1.2.840.113704.1.111.3372.1530932430.13,PostProcess-MaliClassification,4.07953
1.2.840.113704.1.111.3372.1530932430.13,LungLeaf-FissurePreproc,0.61379
1.2.840.113704.1.111.3528.1529492907.13,PostProcess-fpAreaCheck,0.00264
1.2.840.113704.1.111.3528.1529492907.13,PostProcess-NoduleSegmentation,16.64294
1.2.840.113704.1.111.3528.1529492907.13,PostProcess-DensityClassification,0.75582
1.2.840.113704.1.111.3528.1529492907.13,PostProcess-MaliClassification,4.90280
1.2.840.113704.1.111.3528.1529492907.13,LungLeaf-FissurePreproc,0.71137
1.2.840.113704.1.111.2680.1529490768.7,LungLeaf-FissureSegmentation-PatchPrediction,7.55906
1.2.840.113704.1.111.2680.1529490768.7,LungLeaf-FissureSegmentation-MergeResult,0.05436
1.2.840.113704.1.111.2680.1529490768.7,LungLeaf-FissureSegmentation,24.41433
1.2.840.113704.1.111.11576.1407728161.7,Detection-2ModelPredict,56.43894
1.2.840.113704.1.111.11684.1530941063.13,LungSeg-LungSegPrediction-StageOne,0.03674
1.2.840.113704.1.111.11684.1530941063.13,LungSeg-LungSegPrediction,0.40790
1.2.840.113704.1.111.11576.1407728161.7,Detection-2ModelGetPbb,1.01032
1.2.840.113704.1.111.11576.1407728161.7,Detection-Concat,0.00013
1.2.840.113704.1.111.2680.1529490768.7,LungSeg-LungSegPrediction-StageOne,0.09793
1.2.840.113704.1.111.2680.1529490768.7,LungSeg-LungSegPrediction,0.39320
1.2.840.113704.1.111.3372.1530932430.13,LungLeaf-FissureSegmentation-SlidingWindow,14.28045
1.2.840.113704.1.111.3372.1530932430.13,LungLeaf-FissureSegmentation-PatchPrediction,3.85510
1.2.840.113704.1.111.3372.1530932430.13,LungLeaf-FissureSegmentation-MergeResult,0.04479
1.2.840.113704.1.111.3372.1530932430.13,LungLeaf-FissureSegmentation,24.39278
1.2.840.113704.1.111.3528.1529492907.13,LungLeaf-FissureSegmentation-SlidingWindow,20.05110
1.2.840.113704.1.111.3644.1529906433.7,Preprocess-Cpp,10.58521
1.2.840.113704.1.111.3644.1529906433.7,Preprocess-Python,0.00012
1.2.840.113704.1.111.4072.1529022240.7,Preprocess-Cpp,13.30375
1.2.840.113704.1.111.4072.1529022240.7,Preprocess-Python,0.00014
1.2.840.113704.1.111.3644.1529906433.7,PostProcess-AirwayModel,0.13091
1.2.840.113704.1.111.4072.1529022240.7,PostProcess-AirwayModel,0.14116
1.2.840.113704.1.111.3372.1530932430.13,LungSeg-LungSegPrediction-StageOne,0.08389
1.2.840.113704.1.111.3372.1530932430.13,LungSeg-LungSegPrediction,0.39610
1.2.840.113704.1.111.3528.1529492907.13,LungLeaf-FissureSegmentation-PatchPrediction,4.87169
1.2.840.113704.1.111.3528.1529492907.13,LungLeaf-FissureSegmentation-MergeResult,0.03860
1.2.840.113704.1.111.3528.1529492907.13,LungLeaf-FissureSegmentation,32.14130
1.2.840.113704.1.111.3644.1529906433.7,PostProcess-fpAreaCheck,0.00183
1.2.840.113704.1.111.3644.1529906433.7,PostProcess-NoduleSegmentation,7.63729
1.2.840.113704.1.111.3644.1529906433.7,PostProcess-DensityClassification,0.22679
